22.5	Verb_1574170224225955	Verb Products	118	VIDEO		https://www.verbproducts.com/collections/bestsellers
22.6	Verb_2020979618493683	Verb Products	118	VIDEO		https://www.verbproducts.com/collections/density
22.7	Verb_1088227206965927	Verb Products	85	VIDEO		https://www.verbproducts.com/collections/ghost
22.8	Verb_1036728505703313	Verb Products	80	VIDEO	{{product.name}}	https://shop.verbproducts.com/6ey2z0get
22.9	Verb_1516222690052372	Verb Products	79	STATIC	Ghost™ Oil: Boost Shine, Reduce Frizz, Protect Hair	https://shop.verbproducts.com/6x2rb1r97
22.10	Verb_1309230414725389	Verb Products	76	VIDEO	{{product.name}}	https://www.verbproducts.com/
23.1	Oribe_1618467206069108	Oribe	155	STATIC	{{product.name}}	https://www.oribe.com/collections/bestsellers
23.2	Oribe_26352502511025541	Oribe	150	VIDEO	Oribe	https://www.oribe.com/collections/supershine
23.3	Oribe_1517540106555659	Oribe	148	STATIC	{{product.name}}	https://oribe.com/collections/shop-all-hair
23.4	Oribe_1613297649715913	Oribe	148	VIDEO	High Performance. Icon Status.	https://www.oribe.com/pages/the-icons
23.5	Oribe_1947843012484579	Oribe	148	STATIC	{{product.name}}	https://www.oribe.com/products/serene-scalp-balancing-shampoo
23.6	Oribe_3188613027979713	Oribe	148	VIDEO	One Stick, Endless Possibilities	https://www.oribe.com/collections/supershine
23.7	RandCo_925948386573490	R+Co	188	STATIC	{{product.name}}	https://www.randco.com/collections/best-sellers
23.8	RandCo_1514095073849650	R+Co	62	VIDEO	{{product.name}}	https://www.randco.com/products/badlands-dry-shampoo-paste
23.9	RandCo_1944059370330452	R+Co	61	STATIC	{{product.name}}	https://www.randco.com/products/dallas-thickening-spray
23.10	RandCo_922753864172639	R+Co	51	VIDEO	{{product.name}}	https://www.randco.com/products/aircraft-pomade-mousse
24.1	RandCo_982780831423808	R+Co	46	VIDEO	{{product.name}}	https://www.randco.com/products/sun-catcher-styling-butter
24.2	RandCo_1043721134723507	R+Co	37	VIDEO		https://www.randco.com/products/sun-catcher-styling-butter
24.3	Hairstory_944599715304604	Hairstory	87	VIDEO	What happens when you go back to regular shampoo	https://hairstory.com/discount/newwash15
24.4	Hairstory_1263252958981040	Hairstory	77	VIDEO	Save 20% on your low maintenance routine	https://hairstory.com/pages/bundle-builder
24.5	Hairstory_1547193230528728	Hairstory	66	STATIC	{{product.name}}	https://hairstory.com/collections/try-before-you-buy
24.6	Hairstory_2039386610271209	Hairstory	66	VIDEO	{{product.name}}	https://hairstory.com/discount/newwash15
24.7	Hairstory_1008621135214205	Hairstory	66	STATIC	{{product.name}}	https://hairstory.com/pages/for-pros
24.8	Hairstory_2073301743587027	Hairstory	66	STATIC	{{product.name}}	https://hairstory.com/pages/bundle-builder
24.9	UppercutDeluxe_1504653511330455	Uppercut Deluxe	158	STATIC	{{product.name}}	https://uppercutdeluxe.com/
24.10	UppercutDeluxe_1439198898221289	Uppercut Deluxe	157	VIDEO	{{product.name}}	https://uppercutdeluxe.com/
25.1	UppercutDeluxe_1810594546576665	Uppercut Deluxe	45	STATIC	Uppercut Deluxe	https://uppercutdeluxe.com/
25.2	UppercutDeluxe_2047094509229491	Uppercut Deluxe	41	VIDEO	{{product.name}}	https://upercutdeluxe.com/products/clay
25.3	UppercutDeluxe_1736418224226593	Uppercut Deluxe	31	VIDEO	{{product.name}}	https://uppercutdeluxe.com/products/clay-spray
25.4	UppercutDeluxe_1396998342339837	Uppercut Deluxe	31	VIDEO	{{product.name}}	https://uppercutdeluxe.com/products/texture-cream
25.5	GoodDyeYoung_1362233362268085	Good Dye Young	289	STATIC	{{product.name}}	https://gooddyeyoung.com/
25.6	GoodDyeYoung_1392953715883669	Good Dye Young	289	VIDEO	{{product.name}}	https://gooddyeyoung.com/collections/glitched-neon-semi-permanent-hair-dye
25.7	GoodDyeYoung_873863168789828	Good Dye Young	192	STATIC	{{product.name}}	https://gooddyeyoung.com/products/nasty
25.8	GoodDyeYoung_971193388940171	Good Dye Young	107	VIDEO	{{product.name}}	https://gooddyeyoung.com/products/baddie
25.9	GoodDyeYoung_1520591759852005	Good Dye Young	105	VIDEO	{{product.name}}	https://gooddyeyoung.com/collections/pink-hair-dye
25.10	GoodDyeYoung_1982906975652005	Good Dye Young	93	VIDEO	{{product.name}}	https://gooddyeyoung.com/products/gdy-ex-girl
26.1	Kitsch_2755526194825064	Kitsch	89	VIDEO	{{product.name}}	https://www.mykitsch.com/products/scalp-oil-applicator-biotin-oil-bundle
26.2	Kitsch_1320122119513809	Kitsch	84	VIDEO	Meet Your Super-Powered Hair Perfume	https://www.mykitsch.com/collections/hair-perfumes
26.3	Kitsch_3245254908989810	Kitsch	83	STATIC	{{product.name}}	https://www.mykitsch.com/
26.4	Kitsch_1774860456878244	Kitsch	83	VIDEO	{{product.name}}	https://www.mykitsch.com/products/kitsch-smoothing-air-dry-cream
26.5	Kitsch_1191212416421909	Kitsch	83	VIDEO	{{product.name}}	https://www.mykitsch.com/products/strengthening-rice-water-shampoo-conditioner-combo
26.6	Kitsch_1512661040235438	Kitsch	83	VIDEO	{{product.name}}	https://mykitsch.com/discount/kitsch26
26.7	Nello_728711456975129	Nello	258	VIDEO	Get 30% off Supercalm at Walmart	https://try.gotoaisle.com/nello-gkv
26.8	Nello_697119233221586	Nello	258	STATIC	{{product.name}}	https://try.gotoaisle.com/nello-gkv
26.9	Nello_946352724905180	Nello	127	STATIC	{{product.name}}	https://try.gotoaisle.com/nello-dnt
26.10	Nello_1363162852305303	Nello	123	STATIC	{{product.name}}	https://try.gotoaisle.com/nello-gaa
27.1	Nello_2379521112538043	Nello	123	STATIC	{{product.name}}	https://try.gotoaisle.com/nello-at-costco
27.2	MarsMen_1316955516976348	Mars Men	119	STATIC	No TRT. No Needles. No Dependency.	https://mengotomars.com/pages/more-willpower-2
27.3	PrimalViking_27049287124656838	Primal Viking	127	STATIC	{{product.name}}	https://primalviking.com/pages/natural-t-booster-40
27.4	PenroseSkin_1888571325173354	Penrose Skin	46	STATIC	Buy 2 Get 1 Free - Ends Today	https://penroseskin.com/collections/all
27.5	NorseOrganics_1608980716937548	Norse Organics	286	STATIC	#1 Adult Acne Fix	https://norseorganics.co/pages/stop-acne
27.6	MARO_1696313354842805	MARO Natural Clothing	86	STATIC	Preorder Now - 20% Off	https://try.wearmaro.com/toesocks-10l-may26
27.7	MARO_827226183514609	MARO Natural Clothing	86	STATIC	{{product.name}}	https://try.wearmaro.com/toesocks-10l-may26
27.8	MARO_1934168023944031	MARO Natural Clothing	84	STATIC	{{product.name}}	http://wearmaro.com/
27.9	MARO_2152416998876933	MARO Natural Clothing	83	STATIC	{{product.name}}	https://wearmaro.com/
27.10	MARO_749840421518984	MARO Natural Clothing	82	VIDEO	{{product.name}}	https://try.wearmaro.com/barefootwill-ebook
28.1	MARO_824632610500831	MARO Natural Clothing	82	VIDEO		https://try.wearmaro.com/toesocks-10l-may26
28.2	HollowSocks_4291410927790208	Hollow Alpaca Socks	62	VIDEO	14+ Hours. No Swelling. No Painful Red Marks.	https://hollowsocks.com/pages/10r-compression-g1
28.3	HollowSocks_1705285970594830	Hollow Alpaca Socks	50	VIDEO	14+ Hours. No Swelling	https://hollowsocks.com/pages/10r-compression
28.4	HollowSocks_1706860897309454	Hollow Alpaca Socks	50	VIDEO	14+ Hours. No Swelling. No Painful Red Marks.	https://hollowsocks.com/collections/best-sellers
28.5	HollowSocks_996706673370025	Hollow Alpaca Socks	50	STATIC	Alpaca Trades Socks Built for 100° Heat	https://hollowsocks.com/collections/best-sellers
28.6	HollowSocks_4492766167633503	Hollow Alpaca Socks	50	VIDEO	14+ Hours. No Swelling	https://hollowsocks.com/pages/a77-v3-evergreen-compression
28.7	HollowSocks_2287226848478870	Hollow Alpaca Socks	50	STATIC	Performance Alpaca Trades Socks For 14+ Hour Shifts	https://hollowsocks.com/collections/best-sellers
28.8	NeroClothing_1305721724615956	Nero Clothing	344	STATIC	Ditch Toxic Gym Shorts	https://nerofabric.com/pages/5-reasons-to-ditch-toxic-polyester
28.9	NeroClothing_1557012019041367	Nero Clothing	344	STATIC	{{product.name}}	https://nerofabric.com/pages/5-reasons-to-ditch-toxic-polyester
28.10	NeroClothing_808009078576546	Nero Clothing	344	VIDEO	Ditch Toxic Gym Shorts	https://nerofabric.com/pages/5-reasons-to-ditch-toxic-polyester
29.1	NeroClothing_2134448877383118	Nero Clothing	318	VIDEO	Ditch Toxic Gym Shorts	https://nerofabric.com/pages/5-reasons-to-ditch-toxic-polyester-v3
29.2	NeroClothing_2098853004283722	Nero Clothing	229	STATIC	Leave Polyester in 2025	https://nerofabric.com/pages/5-reasons-to-ditch-toxic-polyester-v2
29.3	NeroClothing_2108159886666948	Nero Clothing	229	STATIC	{{product.name}}	https://nerofabric.com/pages/5-reasons-nero-is-the-loro-piana-of-activewear
29.4	StarsHoney_966626235989995	Stars + Honey	101	STATIC	NEW: 🍋 Iced Lemon Cookie	https://starsandhoney.com/
29.5	StarsHoney_1556857363111446	Stars + Honey	101	STATIC	NEW: 💚🍪Mint Cookies & Cream	http://starsandhoney.com/
29.6	StarsHoney_1748765093028779	Stars + Honey	66	STATIC	180 Calories. 15g Protein. Only 2g Sugar!	http://starsandhoney.com/
29.7	StarsHoney_852767620861747	Stars + Honey	66	STATIC	Fall in love with your protein bar for the first time...	https://starsandhoney.com/
29.8	StarsHoney_1510121373932011	Stars + Honey	66	STATIC	🍒Cherry Chocolate Waffle Cone Is Here!	https://starsandhoney.com/
29.9	StarsHoney_1757708202253738	Stars + Honey	66	STATIC	NEW: 🤎🥜 Peanut Butter Mousse	https://starsandhoney.com/
29.10	IndustryOfAllNations_1452968902858334	Industry of All Nations	185	STATIC	{{product.name}}	https://industryofallnations.com/collections/natural-dyes
30.1	IndustryOfAllNations_884371894441575	Industry of All Nations	185	STATIC	{{product.name}}	https://industryofallnations.com/collections/underwear
30.2	IndustryOfAllNations_1205757241719548	Industry of All Nations	185	STATIC	The Indigo Production	https://fb.com/canvas_doc/2087290535104812
30.3	IndustryOfAllNations_2158408924696112	Industry of All Nations	185	STATIC	Iron 4	https://fb.com/canvas_doc/696881929432963
30.4	IndustryOfAllNations_1651747832515354	Industry of All Nations	185	STATIC	{{product.name}}	https://industryofallnations.com/collections/undyed-unbleached
30.5	IndustryOfAllNations_928093979732197	Industry of All Nations	174	STATIC	shop indigo wear	https://fb.com/canvas_doc/973402941710590
30.6	MotherFFoods_2455559308291710	MotherF Foods	98	VIDEO	Natural Doesn't Have To Taste Bad	https://motherf.com/products/the-mother-f-bar
30.7	MotherFFoods_824375927069191	MotherF Foods	98	VIDEO	This Feels Like Actual Food	https://motherf.com/products/the-mother-f-bar
30.8	MotherFFoods_1299310068380618	MotherF Foods	98	VIDEO	{{product.name}}	https://motherf.com/products/the-mother-f-bar
30.9	MotherFFoods_820611491107805	MotherF Foods	98	VIDEO	Tastes Like Food, Not A Lab	https://motherf.com/products/the-mother-f-bar
30.10	MotherFFoods_1494848188635023	MotherF Foods	50	VIDEO	He Was Skeptical. Then He Tried It.	https://motherf.com/products/the-mother-f-bar
31.1	MotherFFoods_1673243130624989	MotherF Foods	50	VIDEO	Nutrition Beyond Protein	https://motherf.com/products/the-mother-f-bar
31.2	rhode_971491768826079	rhode	100	STATIC		https://www.rhodeskin.com/
31.3	rhode_2322487578242728	rhode	100	STATIC		https://www.rhodeskin.com/
31.4	rhode_941008145639841	rhode	79	VIDEO	{{product.name}}	https://www.rhodeskin.com/products/highlight-milk-01
31.5	rhode_983028367876160	rhode	79	STATIC	{{product.name}}	https://www.rhodeskin.com/products/pocket-bronze-bake
31.6	rhode_1652277009224564	rhode	79	VIDEO	{{product.name}}	https://www.rhodeskin.com/collections/featured
31.7	TheOrdinary_1515830220567089	The Ordinary	56	VIDEO		https://theordinary.com/caffeine-escin-energizing-face-serum-100743.html
31.8	TheOrdinary_1795755214744654	The Ordinary	43	VIDEO		https://theordinary.com/category/best-sellers
31.9	TheOrdinary_1397767548906896	The Ordinary	30	VIDEO	{{product.name}}	https://theordinary.com/pore-playground.html
31.10	TheOrdinary_1063673326001259	The Ordinary	27	STATIC	{{product.name}}	https://theordinary.com/
32.1	TheOrdinary_1504819455018993	The Ordinary	27	VIDEO	Save 10% On Skincare.	https://fb.com/canvas_doc/2795192660846506
32.2	TheOrdinary_1060226386471780	The Ordinary	27	VIDEO	Meet Our Bestsellers.	https://fb.com/canvas_doc/1387953369944017
32.3	Glossier_1423144219569238	Glossier	92	VIDEO	{{product.name}}	https://www.glossier.com/products/fragrance-duo
32.4	Glossier_2174785086646188	Glossier	92	VIDEO	{{product.name}}	https://www.glossier.com/products/fragrance-trio
32.5	Glossier_2366950467049223	Glossier	86	VIDEO	{{product.name}}	https://www.glossier.com/products/fragrance-two-ways
32.6	Glossier_1539181381028094	Glossier	45	STATIC	{{product.name}}	https://buy.glossier.com/youduo-meta-rtn
32.7	Glossier_865604716315459	Glossier	44	STATIC	{{product.name}}	https://www.glossier.com/products/balm-dotcom-trio
32.8	Glossier_2019682535338394	Glossier	44	VIDEO	{{product.name}}	https://www.glossier.com/products/balm-line-duo
32.9	GlowRecipe_957262416905322	Glow Recipe	114	STATIC	{{product.name}}	https://www.glowrecipe.com/products/watermelon-milk-peptide-cushion-cream-refillable-moist
32.10	GlowRecipe_1324235585887099	Glow Recipe	69	STATIC	{{product.name}}	http://www.glowrecipe.com/
33.1	GlowRecipe_1396473435662703	Glow Recipe	44	STATIC	{{product.name}}	https://www.glowrecipe.com/products/banana-moisturizing-cream-shimmer-lip-treatment-duo
33.2	GlowRecipe_2008943969982479	Glow Recipe	44	VIDEO	A summer escape for your skin	https://www.glowrecipe.com/products/banana-moisturizing-cream-shimmer-lip-treatment-duo
33.3	Naturium_2080982952810040	Naturium	56	VIDEO		
33.4	Naturium_1411252727504305	Naturium	50	VIDEO	{{product.name}}	https://naturium.com/collections/best-sellers
33.5	Naturium_1349033540529118	Naturium	49	STATIC	{{product.name}}	https://naturium.com/products/dew-glow-moisturizer-mineral-spf-50
33.6	Naturium_1356980192625319	Naturium	38	STATIC	{{product.name}}	https://naturium.com/collections/dew-glow
33.7	Naturium_1028137736473959	Naturium	37	VIDEO		
33.8	Naturium_2260541574697205	Naturium	31	VIDEO		
33.9	PrimallyPure_1420242903341530	Primally Pure	17	STATIC	{{product.name}}	http://primallypure.com/
33.10	PrimallyPure_2089129811674000	Primally Pure	17	STATIC	{{product.name}}	https://primallypure.com/products/baby-balm
34.1	PrimallyPure_1758105898447458	Primally Pure	17	STATIC	{{product.name}}	https://primallypure.com/products/antioxidant-balm
34.2	PrimallyPure_1535905104942186	Primally Pure	17	STATIC	{{product.name}}	https://primallypure.com/collections/baby
34.3	PrimallyPure_1223069490895607	Primally Pure	17	VIDEO	{{product.name}}	https://primallypure.com/collections/tinted-skincare
34.4	PrimallyPure_1791095568725165	Primally Pure	17	STATIC	{{product.name}}	https://primallypure.com/collections/sunscreen
34.5	WonderValley_1231384355845815	Wonder Valley	197	VIDEO	Sandalwood Yuzu Shampoo & Conditioner 🚿🌿🍋	https://welcometowondervalley.com/collections/body-and-bath
34.6	WonderValley_809079078176361	Wonder Valley	197	VIDEO	{{product.name}}	https://welcometowondervalley.com/collections/body-and-bath
34.7	WonderValley_2100991457387487	Wonder Valley	184	VIDEO	NEW! Sandalwood Yuzu Shampoo & Conditioner 🚿🌿🍋	https://welcometowondervalley.com/collections/body-and-bath
34.8	WonderValley_771728178899867	Wonder Valley	184	STATIC	{{product.name}}	https://welcometowondervalley.com/collections/wild-garden-collection
34.9	WonderValley_26426723633682648	Wonder Valley	163	VIDEO	{{product.name}}	https://welcometowondervalley.com/collections/haircare-collection
34.10	WonderValley_1708118897205678	Wonder Valley	127	VIDEO	{{product.name}}	https://welcometowondervalley.com/products/olive-mask
35.1	FurtunaSkin_1042092778741370	Furtuna Skin	22	VIDEO	{{product.name}}	https://www.furtunaskin.com/products/triple-active-face-exfoliator
35.2	FurtunaSkin_1237035832829948	Furtuna Skin	15	STATIC	{{product.name}}	https://www.furtunaskin.com/products/porte-per-la-vitalita-face-and-eye-serum
35.3	FurtunaSkin_1306101344739076	Furtuna Skin	15	VIDEO		https://www.furtunaskin.com/collections/best-sellers
35.4	FurtunaSkin_1825976541719801	Furtuna Skin	15	VIDEO	{{product.name}}	https://www.furtunaskin.com/products/rinascita-delle-olive-replenishing-balm
35.5	FurtunaSkin_808163905675114	Furtuna Skin	15	VIDEO		https://www.furtunaskin.com/collections/best-sellers
35.6	FurtunaSkin_1250008273865671	Furtuna Skin	10	VIDEO		https://www.furtunaskin.com/products/triple-active-face-exfoliator
35.7	KylieCosmetics_2066267197254358	Kylie Cosmetics	105	VIDEO		https://kyliecosmetics.com/collections/summer-lip-essentials
35.8	KylieCosmetics_1014279774886195	Kylie Cosmetics	84	VIDEO	{{product.name}}	https://kyliecosmetics.com/collections/lip-butter
35.9	KylieCosmetics_4288653984732831	Kylie Cosmetics	83	VIDEO		https://kyliecosmetics.com/collections/lip-butter
35.10	KylieCosmetics_1357030192966086	Kylie Cosmetics	64	VIDEO		https://kyliecosmetics.com/collections/kylie-cosmetics-face-complexion
36.1	KylieCosmetics_1036725302372751	Kylie Cosmetics	64	STATIC	{{product.name}}	https://kyliecosmetics.com/collections/kylie-cosmetics-face-complexion
36.2	KylieCosmetics_2870285240002560	Kylie Cosmetics	41	STATIC	{{product.name}}	https://kyliecosmetics.com/
36.3	SleepGlow_962693959689243	Sleep&Glow	104	VIDEO		https://sleepandglow.com/
36.4	SleepGlow_35695303933451555	Sleep&Glow	91	STATIC	Sleep&Glow	https://sleepandglow.com/omnia-copper
36.5	SleepGlow_1292546289206327	Sleep&Glow	91	STATIC	Sleep&Glow	https://sleepandglow.com/
36.6	SleepGlow_1542201733914319	Sleep&Glow	91	VIDEO		https://sleepandglow.com/
36.7	SleepGlow_1345248754166144	Sleep&Glow	91	STATIC	Sleep&Glow	https://sleepandglow.com/
36.8	SleepGlow_27170476215970001	Sleep&Glow	90	STATIC		https://sleepandglow.com/
36.9	ALTFragrances_1269870265129253	ALT. Fragrances	101	VIDEO	Beautiful scents for less	https://altfragrances.com/products/reality
36.10	ALTFragrances_1475877587612168	ALT. Fragrances	101	STATIC	{{product.name}}	http://altfragrances.com/
37.1	ALTFragrances_4227275444083449	ALT. Fragrances	101	VIDEO	Beautiful scents for less	https://altfragrances.com/products/inspired-by-baccarat-rouge-540
37.2	ALTFragrances_994147343057232	ALT. Fragrances	101	VIDEO	Beautiful scents for less	https://altfragrances.com/collections/best-sellers
37.3	ALTFragrances_1666852684216674	ALT. Fragrances	101	VIDEO	Beautiful scents for less	https://altfragrances.com/products/alternative-to-aventus
37.4	ALTFragrances_856714083504754	ALT. Fragrances	101	VIDEO	Beautiful scents for less	https://altfragrances.com/products/immense
37.5	Dossier_1729443618301675	Dossier	38	STATIC	{{product.name}}	https://dossier.co/collections/vanilla-expressions
37.6	Dossier_1633012662161807	Dossier	38	STATIC	Dossier	https://dossier.co/collections/vanilla-expressions
37.7	Dossier_1134506249545770	Dossier	36	VIDEO		https://dossier.co/collections/vanilla-expressions
37.8	Dossier_1596572251883867	Dossier	36	STATIC	Dossier	https://dossier.co/collections/vanilla-expressions
37.9	Dossier_1795582088103972	Dossier	36	STATIC	Dossier	https://dossier.co/collections/vanilla-expressions
37.10	Dossier_1375198114541782	Dossier	36	STATIC	Dossier	https://dossier.co/collections/vanilla-expressions
38.1	PHLUR_1687526978966282	PHLUR	48	STATIC	{{product.name}}	https://www.sephora.com/brand/phlur
38.2	PHLUR_1084749344493566	PHLUR	14	STATIC	Find Your New Favorite PHLUR Scent	https://www.sephora.com/brand/phlur
38.3	PHLUR_1364700135827864	PHLUR	8	STATIC	Vanilla Blackberry Body Mist	https://phlur.com/products/vanilla-blackberry-body-mist
38.4	PHLUR_997775606614469	PHLUR	8	VIDEO		https://phlur.com/products/vanilla-canyon-50ml
38.5	PHLUR_1409001407889827	PHLUR	8	STATIC	{{product.name}}	https://phlur.com/products/vanilla-canyon-50ml
38.6	PHLUR_2298076690941213	PHLUR	8	STATIC	NEW Mini Perfume Coffret	https://phlur.com/products/coffret-mini-perfume-set
38.7	LeLabo_2567739097002048	Le Labo	26	STATIC	{{product.name}}	https://www.lelabofragrances.com/city-exclusives-discovery.html
38.8	LeLabo_1588994919517326	Le Labo	26	VIDEO	{{product.name}}	https://www.lelabofragrances.com/city-exclusive-collection/shiu-25
38.9	LeLabo_1024255823859411	Le Labo	26	STATIC	{{product.name}}	https://www.lelabofragrances.com.au/city-exclusives-discovery.html
38.10	LeLabo_2232002970976607	Le Labo	1	STATIC		https://www.lelabofragrances.com/the-city-exclusives-event.html
39.1	DSDurga_1683509152832343	D.S. & DURGA	133	STATIC	{{product.name}}	http://www.dsanddurga.com/
39.2	DSDurga_1019449404257406	D.S. & DURGA	15	STATIC	{{product.name}}	https://www.dsanddurga.com/products/i-dont-know-what
39.3	DSDurga_1034738955974439	D.S. & DURGA	15	STATIC	{{product.name}}	https://www.dsanddurga.com/products/steamed-rainbow
39.4	DSDurga_1582881046967106	D.S. & DURGA	15	VIDEO	{{product.name}}	https://www.dsanddurga.com/products/debaser-in-bloom
39.5	Aroma360_1649697286326258	Aroma360	96	VIDEO		https://aroma360.com/products/mini-pro
39.6	Aroma360_1436373568240628	Aroma360	96	VIDEO		https://aroma360.com/products/mini-pro
39.7	Aroma360_3440331269460903	Aroma360	96	VIDEO	Luxury Home Scenting	https://aroma360.com/products/mini-pro
39.8	Aroma360_2026728334905472	Aroma360	87	STATIC	Aroma360	https://aroma360.com/products/exhale-1
39.9	Aroma360_1538367167701384	Aroma360	87	STATIC	Aroma360	https://aroma360.com/collections/my-way
39.10	Aroma360_1019676190735570	Aroma360	87	STATIC	Aroma360	https://aroma360.com/collections/iris
40.1	Aesop_1057153566813947	Aesop	35	STATIC	{{product.name}}	https://www.aesop.com/hand-body/hand-washes-balms/reverence-aromatique-hand-wash/BT17.html
40.2	Aesop_1330046119283154	Aesop	35	STATIC	{{product.name}}	https://www.aesop.com/hand-body/hand-washes-balms/resurrection-aromatique-hand-wash/BT13.h
40.3	Aesop_1061761280147370	Aesop	24	STATIC	{{product.name}}	https://www.aesop.com/home-fragrance/bathroom-deodorisers-pets/post-poo-drops/FR16.html
40.4	Aesop_1610008977456984	Aesop	17	VIDEO	{{product.name}}	https://www.aesop.com/post-poo-drops-us-2026.html
40.5	Aesop_1594091062399820	Aesop	1	STATIC	Sample a beloved formula	https://www.aesop.com/shop-all/
40.6	CHANEL_2052580365389737	CHANEL	30	VIDEO		https://www.chanel.com/us/chanel-connects-podcast/season-6/
40.7	CHANEL_2203729257087564	CHANEL	30	VIDEO		https://www.chanel.com/us/chanel-connects-podcast/season-6/
40.8	CHANEL_1692261748693557	CHANEL	30	VIDEO		https://www.chanel.com/us/chanel-connects-podcast/season-6/
40.9	CHANEL_1646768014123721	CHANEL	30	VIDEO		https://www.chanel.com/us/chanel-connects-podcast/season-6/
40.10	CHANEL_1039254075499549	CHANEL	30	VIDEO		https://www.chanel.com/us/chanel-connects-podcast/season-6/
41.1	CHANEL_1394412589274438	CHANEL	30	VIDEO		https://www.chanel.com/us/chanel-connects-podcast/season-6/
41.2	Gucci_2255769571903547	Gucci	24	VIDEO	Explore Our Selection	https://fb.com/canvas_doc/1449744337162781
41.3	Gucci_1523804758948608	Gucci	24	VIDEO	Explore Our Selection	https://fb.com/canvas_doc/872071845883508
41.4	Gucci_997742059750231	Gucci	24	STATIC	Ace Sneaker	https://fb.com/canvas_doc/1573870854370304
41.5	Gucci_1522131072728244	Gucci	24	STATIC	The Giglio	https://fb.com/canvas_doc/2729502007451136
41.6	Gucci_1356329483303332	Gucci	24	STATIC	Explore Our Selection	https://fb.com/canvas_doc/1452780146885408
41.7	Gucci_2074335669847696	Gucci	21	STATIC		https://www.gucci.com/us/en/ca/women/handbags/mini-bags-for-women-c-women-handbags-mini-ba
41.8	Brooklinen_1677177466801038	Brooklinen	115	STATIC	{{product.name}}	https://www.brooklinen.com/
41.9	Brooklinen_1648799589488990	Brooklinen	115	STATIC	{{product.name}}	https://www.brooklinen.com/
41.10	Brooklinen_3230852673786287	Brooklinen	115	STATIC	{{product.name}}	https://www.brooklinen.com/
42.1	Brooklinen_3974712799325438	Brooklinen	73	VIDEO	{{product.name}}	https://www.brooklinen.com/collections/robes
42.2	Brooklinen_1003086335465308	Brooklinen	66	VIDEO	{{product.name}}	https://www.brooklinen.com/collections/super-plush-towels
42.3	Brooklinen_1163422952667237	Brooklinen	52	STATIC	{{product.name}}	https://www.brooklinen.com/
42.4	BollBranch_982849241312231	Boll & Branch	71	STATIC	{{product.name}}	http://www.bollandbranch.com/
42.5	BollBranch_1021185933843555	Boll & Branch	59	STATIC	{{product.name}}	http://www.bollandbranch.com/
42.6	BollBranch_1011659338168953	Boll & Branch	45	STATIC	{{product.name}}	https://www.bollandbranch.com/discount/SOFT2026
42.7	BollBranch_1383519833686590	Boll & Branch	45	STATIC	{{product.name}}	https://www.bollandbranch.com/products/cooling-percale-sheet-set/
42.8	BollBranch_867773499739070	Boll & Branch	45	STATIC	{{product.name}}	http://www.bollandbranch.com/
42.9	BollBranch_934759276317684	Boll & Branch	45	STATIC	{{product.name}}	https://www.bollandbranch.com/products/linen-sheet-set-airy/
42.10	Casper_2248685125971563	Casper	97	STATIC	{{product.name}}	https://casper.com/products/casper-cloud-one-foam
43.1	Casper_2020979711962645	Casper	97	STATIC	{{product.name}}	https://casper.com/collections/bundle-save
43.2	Casper_4456780087928471	Casper	97	STATIC	{{product.name}}	https://casper.com/collections/mattresses
43.3	Casper_26892645257065195	Casper	97	STATIC	{{product.name}}	https://casper.com/products/casper-one-foam
43.4	Casper_2102911693946755	Casper	64	VIDEO	{{product.name}}	https://casper.com/products/casper-dream-max-hybrid
43.5	Casper_1803651187715437	Casper	28	VIDEO		https://casper.com/collections/mattresses
43.6	Saatva_2104314496785528	Saatva	20	VIDEO		http://saatva.com/
43.7	Saatva_1623279639331348	Saatva	15	VIDEO		http://saatva.com/
43.8	Saatva_1596659062122347	Saatva	15	VIDEO		http://saatva.com/
43.9	Saatva_1000516859474756	Saatva	13	STATIC	Saatva Classic Mattress	https://www.saatva.com/
43.10	Saatva_1043443398678792	Saatva	6	VIDEO		http://saatva.com/
44.1	Saatva_1943378210192646	Saatva	6	VIDEO		http://saatva.com/
44.2	TheOodie_969215192572044	The Oodie	92	STATIC	{{product.name}}	https://us.theoodie.com/
44.3	TheOodie_1563077702039476	The Oodie	59	VIDEO	Cool Nights Start Here ☀️	https://us.theoodie.com/collections/oodie-sleep-tees
44.4	TheOodie_3024180341110066	The Oodie	59	VIDEO	The Blanket that Beats the Heat ❄️	https://us.theoodie.com/collections/cooling-blankets
44.5	TheOodie_1847131029581281	The Oodie	59	VIDEO	✨ The Robe You'll Live In All Summer	https://us.theoodie.com/collections/oodie-robes#/filter:data-category:summer-robe/sort:dat
44.6	TheOodie_1338170158460280	The Oodie	58	VIDEO	Up to 50% Off Selected Sleep Tees!	https://us.theoodie.com/collections/oodie-sleep-tees
44.7	TheOodie_4315373362018887	The Oodie	58	VIDEO	{{product.name}}	https://us.theoodie.com/collections/oodie-sleep-tees
44.8	PotteryBarn_1337636918417872	Pottery Barn	115	STATIC	Pottery Barn	https://www.potterybarn.com/shop/bedding/all-bedding/
44.9	PotteryBarn_2077105043223118	Pottery Barn	85	VIDEO	{{product.name}}	https://www.potterybarn.com/shop/bedding/all-bedding/
44.10	PotteryBarn_27561040460194988	Pottery Barn	85	VIDEO	{{product.name}}	https://www.potterybarn.com/shop/furniture/coffee-tables/
